Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link,Source
2015 Daihatsu Ayla  1.0 X MT,Rp 40 Juta,"20,197 Km",Bensin,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-2013-2018-1-0-x-mt-649482,oto
2014 Toyota Avanza Veloz  1.5 A/T,Rp 14 Juta,"85,000 Km",Bensin,Otomatis,Melawi,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-649490,oto
2010 Honda Jazz  1.5L RS AT,"Rp 57,7 Juta","56,623 Km",Bensin,Otomatis,Yogyakarta,5 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-2008-2013-1-5l-rs-at-649473,oto
2018 Daihatsu Ayla 1.2L R MT,Rp 52 Juta,"32,179 Km",Bensin,Manual,Yogyakarta,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-649338,oto
2014 Toyota Agya 1.2L G AT TRD,Rp 60 Juta,"32,179 Km",Bensin,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-649344,oto
2012 Daihatsu Terios TX ELEGANT 1.5L MT,Rp 60 Juta,"43,215 Km",Bensin,,Jember,,,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-tx-elegant-1-5l-mt-649396,oto
2012 Toyota Yaris E 1.5L MT,Rp 60 Juta,"43,217 Km",Bensin,,Bogor,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-e-1-5l-mt-649370,oto
2012 Toyota Yaris S TRD 1.5L MT,Rp 60 Juta,"43,212 Km",Bensin,,Bogor,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-s-trd-1-5l-mt-649374,oto
2011 Toyota Yaris S TRD 1.5L AT,Rp 52 Juta,"55,000 Km",Bensin,,Jakarta Selatan,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-s-trd-1-5l-at-649069,oto
2016 Daihatsu Ayla 1.0L X MT,Rp 55 Juta,"12,345 Km",Bensin,Manual,Surabaya,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-mt-648674,oto
2016 Nissan Grand Livina XV HWS AT,Rp 60 Juta,"32,179 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/nissan-grand-livina-xv-hws-at-648594,oto
2019 Daihatsu Ayla 1.2L X AT,Rp 33 Juta,"16,877 Km",Bensin,Otomatis,Denpasar,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-x-at-648436,oto
2018 Daihatsu Ayla 1.2L R MT DLX,Rp 57 Juta,"42,150 Km",Bensin,Manual,Banjar,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-dlx-648546,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"32,179 Km",Diesel,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-648440,oto
2017 Daihatsu Terios R A/T,Rp 60 Juta,"43,215 Km",Bensin,Otomatis,Medan,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-at-648445,oto
2016 Toyota Kijang Innova REBORN 2.4 V AT DIESEL LUX,Rp 15 Juta,"90,855 Km",Diesel,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-reborn-2-4-v-at-diesel-lux-648497,oto
2016 Daihatsu Terios R M/T,Rp 60 Juta,"32,156 Km",Bensin,Manual,Medan,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-mt-648446,oto
2012 Honda Jazz RS CVT,Rp 51 Juta,"65,245 Km",Bensin,Cvt,Banyuwangi,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-648499,oto
2016 Toyota Avanza 1.5 G CVT,Rp 60 Juta,"32,179 Km",Bensin,Cvt,Semarang,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5-g-cvt-647909,oto
2016 Daihatsu Terios R A/T,Rp 60 Juta,"32,179 Km",Bensin,Otomatis,Pekanbaru,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-at-647879,oto
2015 Toyota Avanza Veloz  1.5 A/T,Rp 60 Juta,"32,654 Km",Bensin,Otomatis,Banda Aceh,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647840,oto
2015 Toyota Avanza Veloz  1.5 A/T,Rp 54 Juta,"32,179 Km",Bensin,Otomatis,Pekanbaru,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647877,oto
2014 Toyota Agya G TRD 1.0L MT,Rp 57 Juta,"42,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-647925,oto
2014 Toyota Agya G TRD 1.0L AT,Rp 54 Juta,"40,000 Km",Bensin,,Bandung,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-at-647943,oto
2012 Honda Jazz RS CVT,Rp 51 Juta,"62,528 Km",Bensin,Cvt,Batam,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-647898,oto
2008 Toyota Kijang  LGX 2.5L MT,Rp 50 Juta,"70,000 Km",Diesel,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-kijang-lgx-2-5l-mt-647926,oto
2018 Daihatsu Ayla 1.2L R MT,Rp 45 Juta,"32,986 Km",Bensin,Manual,Palembang,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-647722,oto
2018 Daihatsu Ayla 1.2L R MT,Rp 45 Juta,"32,659 Km",Bensin,Manual,Padang,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-647753,oto
2018 Daihatsu Ayla 1.2L R MT,Rp 54 Juta,"32,986 Km",Bensin,Manual,Surabaya,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-647687,oto
2018 Toyota Yaris TRD SPORTIVO 1.5L CVT,Rp 60 Juta,"39,685 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-trd-sportivo-1-5l-cvt-647689,oto
2018 Daihatsu Ayla 1.2L R MT,Rp 50 Juta,"32,179 Km",Bensin,Manual,Pati,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-647772,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,986 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-647683,oto
2016 Toyota Avanza Veloz  1.5 AT,Rp 60 Juta,"43,216 Km",Bensin,,Palembang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647713,oto
2016 Toyota Avanza 1.5 G CVT,Rp 60 Juta,"35,689 Km",Bensin,Cvt,Palembang,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5-g-cvt-647721,oto
2016 Toyota Avanza Veloz  1.5 AT,Rp 60 Juta,"43,216 Km",Bensin,,Padang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647737,oto
2016 Toyota Avanza 1.5 G CVT,Rp 60 Juta,"43,215 Km",Bensin,Cvt,Padang,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5-g-cvt-647752,oto
2016 Toyota Avanza Veloz  1.5 AT,Rp 60 Juta,"43,217 Km",Bensin,,Pati,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647763,oto
2016 Toyota Avanza 1.5 G CVT,Rp 60 Juta,"43,217 Km",Bensin,Cvt,Pati,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5-g-cvt-647770,oto
2016 Daihatsu Terios R M/T,Rp 60 Juta,"43,217 Km",Bensin,Manual,Surakarta,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-mt-647786,oto
2016 Toyota Avanza Veloz  1.5 AT,Rp 60 Juta,"38,987 Km",Bensin,,Surakarta,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647790,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,198 Km",Bensin,,Balikpapan,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-647551,oto
2016 Toyota Avanza Veloz  1.5 AT,Rp 60 Juta,"32,658 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647655,oto
2015 Toyota Avanza Veloz  1.5 MT,Rp 60 Juta,"43,215 Km",Bensin,,Palembang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-mt-647710,oto
2015 Toyota Avanza Veloz  1.5 AT,Rp 60 Juta,"43,256 Km",Bensin,,Padang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647730,oto
2015 Toyota Avanza Veloz  1.5 AT,Rp 60 Juta,"43,219 Km",Bensin,,Pati,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647761,oto
2015 Toyota Avanza Veloz  1.5 AT,Rp 60 Juta,"43,217 Km",Bensin,,Surakarta,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647788,oto
2015 Toyota Avanza Veloz  1.5 AT,Rp 60 Juta,"43,218 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-at-647643,oto
2013 Toyota Yaris E 1.5L AT,Rp 56 Juta,"70,226 Km",Bensin,,Bengkulu,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-e-1-5l-at-647675,oto
2011 Honda Jazz  1.5L RS AT,Rp 45 Juta,"43,215 Km",Bensin,Otomatis,Balikpapan,5 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-2008-2013-1-5l-rs-at-647554,oto
2009 Honda Jazz RS MT,Rp 54 Juta,"135,587 Km",Bensin,Manual,Bengkulu,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-mt-647682,oto
2001 Toyota Kijang  LGX 2.5L MT,Rp 50 Juta,"84,050 Km",Diesel,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/toyota-kijang-lgx-2-5l-mt-647654,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"32,987 Km",Diesel,,Batam,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-647529,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"32,168 Km",Diesel,,Pekanbaru,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-647476,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,179 Km",Bensin,,Batam,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-647531,oto
2016 Toyota Yaris TRD SPORTIVO 1.5L CVT,Rp 60 Juta,"32,698 Km",Bensin,,Pekanbaru,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-trd-sportivo-1-5l-cvt-647471,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"63,528 Km",Bensin,,Pekanbaru,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-647474,oto
2012 Honda Jazz RS CVT,Rp 50 Juta,"32,828 Km",Bensin,Cvt,Majalengka,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-647530,oto
2016 Honda Brio 1.2L S MT,Rp 57 Juta,"25,484 Km",Bensin,,Kupang,,,https://www.oto.com/detail-mobil-bekas/honda-brio-1-2l-s-mt-647383,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"32,986 Km",Bensin,,Pekanbaru,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-647399,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,189 Km",Bensin,,Pekanbaru,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-647405,oto
2015 Toyota Avanza Veloz  1.5 MT,Rp 60 Juta,"58,210 Km",Bensin,Manual,Surabaya,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2011-2015-1-5-mt-647364,oto
2014 Suzuki Ertiga GL 1.4L MT,Rp 54 Juta,"63,217 Km",Bensin,,Pekanbaru,,,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-1-4l-mt-647394,oto
2012 Toyota Rush G 1.5L MT,Rp 60 Juta,"34,872 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-g-1-5l-mt-647318,oto
2009 Toyota Avanza 1.5L S MT VVTI,Rp 60 Juta,"141,154 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5l-s-mt-vvti-647327,oto
2004 Toyota Kijang  1.8L LGX,Rp 57 Juta,"6,045 Km",Bensin,Manual,Tasikmalaya,8 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-lgx-647433,oto
2002 Toyota Kijang  1.8L SX Pickup Type,Rp 35 Juta,"198,000 Km",Bensin,Manual,Cilacap,2 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-sx-pickup-type-647345,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"32,987 Km",Diesel,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-647180,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"32,978 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-647046,oto
2016 Toyota Avanza G 1.3L MT,Rp 60 Juta,"32,179 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-647060,oto
2012 Honda Jazz RS CVT,Rp 51 Juta,"52,102 Km",Bensin,Cvt,Semarang,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-647145,oto
2012 Honda Jazz RS CVT,Rp 51 Juta,"57,258 Km",Bensin,Cvt,Palembang,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-647170,oto
2018 Daihatsu Ayla 1.2L R AT,Rp 60 Juta,"42,150 Km",Bensin,Otomatis,Pontianak,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-at-646995,oto
2017 Toyota Rush G 1.5L MT,Rp 60 Juta,"32,179 Km",Bensin,,Bandar Lampung,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-g-1-5l-mt-646941,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"32,987 Km",Diesel,,Pekanbaru,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-647002,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"32,198 Km",Bensin,,Bandar Lampung,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-646945,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,987 Km",Bensin,,Bandar Lampung,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-646939,oto
2017 Toyota Rush G 1.5L MT,Rp 60 Juta,"32,659 Km",Bensin,,Tangerang,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-g-1-5l-mt-646867,oto
2017 Toyota Rush G 1.5L MT,Rp 60 Juta,"39,897 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-g-1-5l-mt-646881,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"39,879 Km",Diesel,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-646831,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"32,986 Km",Diesel,,Batam,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-646845,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,659 Km",Bensin,,Tangerang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-646865,oto
2020 Suzuki Ertiga GL MT,Rp 60 Juta,"46,344 Km",Bensin,Manual,Malang,7 seat,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-mt-645173,oto
2019 Daihatsu Xenia  X AT 1.3 DLX,Rp 60 Juta,"32,175 Km",Bensin,Otomatis,Banyuwangi,7 seat,1329 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-2019-2021-x-at-1-3-dlx-645285,oto
2018 Daihatsu Ayla 1.0L X AT,Rp 55 Juta,"73,036 Km",Bensin,Otomatis,Banjarnegara,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-645233,oto
2016 Daihatsu Ayla 1.0L D MT,Rp 55 Juta,"30,777 Km",Bensin,Manual,Jember,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-d-mt-645154,oto
2013 Honda Jazz  1.5L RS MT,Rp 60 Juta,"78,528 Km",Bensin,Manual,Depok,5 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-2008-2013-1-5l-rs-mt-645204,oto
2004 Toyota Kijang  KRISTA DSL 2.5 MT,Rp 57 Juta,"208,080 Km",Diesel,,Solok,,,https://www.oto.com/detail-mobil-bekas/toyota-kijang-krista-dsl-2-5-mt-645161,oto
2003 Toyota Kijang  2.4L Diesel LGX,Rp 52 Juta,"175,652 Km",Diesel,Manual,Simalungun,8 seat,2446 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-4l-diesel-lgx-645198,oto
2020 Suzuki Ertiga GL MT,Rp 60 Juta,"46,344 Km",Bensin,Manual,Medan,7 seat,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-mt-644935,oto
2019 Toyota Calya G AT,Rp 58 Juta,"32,100 Km",Bensin,Otomatis,Surakarta,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-644818,oto
2018 Daihatsu Ayla 1.0L X AT,Rp 45 Juta,"73,036 Km",Bensin,Otomatis,Jakarta Pusat,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-644827,oto
2018 Toyota Calya G MT,Rp 60 Juta,"42,100 Km",Bensin,Manual,Balikpapan,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-644859,oto
2018 Daihatsu Ayla 1.0L X AT,Rp 47 Juta,"73,036 Km",Bensin,Otomatis,Jakarta Barat,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-644865,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"32,797 Km",Diesel,,Serang,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-644800,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"32,987 Km",Diesel,,Balikpapan,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-644784,oto
2017 Toyota Rush G 1.5L MT,Rp 60 Juta,"32,798 Km",Bensin,,Serang,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-g-1-5l-mt-644799,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"32,198 Km",Bensin,,Serang,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-644789,oto
2016 Toyota Yaris TRD SPORTIVO 1.5L CVT,Rp 60 Juta,"32,198 Km",Bensin,,Balikpapan,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-trd-sportivo-1-5l-cvt-644785,oto
2016 Toyota Yaris TRD SPORTIVO 1.5L CVT,Rp 60 Juta,"32,179 Km",Bensin,,Pontianak,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-trd-sportivo-1-5l-cvt-644997,oto
2016 Toyota Avanza G 1.3L MT,Rp 60 Juta,"32,897 Km",Bensin,,Serang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-644793,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,179 Km",Bensin,,Balikpapan,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-644782,oto
2016 Toyota Yaris TRD SPORTIVO 1.5L CVT,Rp 60 Juta,"32,179 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-trd-sportivo-1-5l-cvt-645045,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"36,598 Km",Bensin,,Tangerang,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-646868,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,198 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-646885,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"32,984 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-646888,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,165 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-646832,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,658 Km",Bensin,,Batam,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-646850,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"36,598 Km",Bensin,,Batam,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-646842,oto
2018 Daihatsu Ayla 1.0L X AT,Rp 51 Juta,"73,036 Km",Bensin,Otomatis,Pekanbaru,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-646132,oto
2017 Daihatsu Ayla D 1 AT,Rp 47 Juta,"2,547 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-d-1-at-646145,oto
2013 Honda Jazz  1.5L RS MT,Rp 57 Juta,"75,880 Km",Bensin,Manual,Pekanbaru,5 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-2008-2013-1-5l-rs-mt-646119,oto
2012 Honda Jazz RS CVT,Rp 50 Juta,"62,182 Km",Bensin,Cvt,Semarang,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-646070,oto
2010 Toyota Yaris  S Limited AT,Rp 50 Juta,"98,525 Km",Bensin,Otomatis,Pekanbaru,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/toyota-yaris-2009-2018-s-limited-at-646120,oto
2017 Toyota Agya 1.2L G A/T,Rp 57 Juta,"40,256 Km",Bensin,Otomatis,Banjarnegara,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-645838,oto
2014 Toyota Avanza Veloz  1.5 MT,"Rp 58,4 Juta","47,081 Km",Bensin,,Pekanbaru,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2011-2015-1-5-mt-645647,oto
2020 Suzuki Ertiga GL MT,Rp 60 Juta,"46,344 Km",Bensin,Manual,Batam,7 seat,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-mt-645374,oto
2018 Toyota Agya 1.2L G AT TRD,Rp 60 Juta,"35,210 Km",Bensin,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-645431,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"32,179 Km",Bensin,,Banyuwangi,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-645310,oto
2016 Daihatsu Ayla 1.0L X MT DLX,Rp 54 Juta,"28,645 Km",Bensin,Manual,Sukabumi,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-mt-dlx-645410,oto
2016 Daihatsu Terios R M/T,Rp 58 Juta,"12,720 Km",Bensin,Manual,Batam,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-mt-645405,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,179 Km",Bensin,,Palembang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-645315,oto
2013 Suzuki Ertiga GL 1.4L MT,Rp 60 Juta,"75,188 Km",Bensin,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-1-4l-mt-645432,oto
2020 Suzuki Ertiga GL MT,Rp 60 Juta,"46,344 Km",Bensin,Manual,Pekanbaru,7 seat,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-mt-645105,oto
2017 Toyota Agya 1.2L G A/T,Rp 52 Juta,"40,256 Km",Bensin,Otomatis,Jember,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-644394,oto
2017 Honda Mobilio E 1.5L MT,Rp 57 Juta,"45,000 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-1-5l-mt-644307,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"32,179 Km",Bensin,,Padang,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-644093,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,799 Km",Bensin,,Padang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-644102,oto
2016 Daihatsu Terios R M/T,Rp 58 Juta,"12,720 Km",Bensin,Manual,Yogyakarta,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-mt-644395,oto
2016 Daihatsu Terios R M/T,Rp 58 Juta,"12,720 Km",Bensin,Manual,Denpasar,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-mt-644179,oto
2016 Daihatsu Terios R M/T,Rp 59 Juta,"12,720 Km",Bensin,Manual,Bekasi,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-mt-644133,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,697 Km",Bensin,,Banyuwangi,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-644360,oto
2015 Toyota Avanza E 1.3L MT,Rp 55 Juta,"145,508 Km",Bensin,,Jember,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-e-1-3l-mt-644387,oto
2015 Toyota Avanza 1.3E MT,Rp 55 Juta,"145,508 Km",Bensin,Manual,Banda Aceh,7 seat,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-3e-mt-644378,oto
2004 Toyota Kijang  2.0L LGX,Rp 37 Juta,"82,784 Km",Bensin,Manual,Tangerang,8 seat,1998 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-0l-lgx-644235,oto
