Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link,Source
2018 Daihatsu Sigra 1.2 X MT,59000000,73000,Bensin,Manual,Surabaya,7,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-x-mt-596800,oto
2017 Daihatsu Gran Max PU D 1.5L MT PS SD,46000000,38000,Diesel,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-pu-d-1-5l-mt-ps-sd-596803,oto
2019 Suzuki Carry Futura 3 WAY 1.5L MT,57000000,45220,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-carry-futura-3-way-1-5l-mt-549343,oto
2014 Daihatsu Ayla 1.2L X MT,55000000,50840,Bensin,Manual,Surabaya,5,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-x-mt-549587,oto
2005 Mitsubishi L300 Minibus Standard,40000000,85192,Bensin,Manual,Medan,2,2477 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-l300-minibus-standard-563580,oto
2020 Suzuki Carry 1.5 PU WIDE DECK AC PS,58000000,44600,Bensin,Unknown,Medan,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-carry-1-5-pu-wide-deck-ac-ps-563584,oto
2001 Toyota Kijang  2.4L Diesel LGX,28000000,70000,Diesel,Manual,Jakarta Timur,8,2446 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-4l-diesel-lgx-563640,oto
2016 Suzuki Mega Carry 1.5 PU AC PS,60000000,32452,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-mega-carry-1-5-pu-ac-ps-554170,oto
2017 Toyota Agya 1.2L G A/T,55000000,22000,Bensin,Otomatis,Bandung,5,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-584983,oto
2017 Suzuki Ertiga GX 1.4L MT,52000000,22000,Bensin,Unknown,Denpasar,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-1-4l-mt-583253,oto
2015 Suzuki Karimun Wagon R WAGON R AGS GX,49000000,50000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-karimun-wagon-r-wagon-r-ags-gx-586315,oto
2016 Daihatsu Gran Max PU 1.5 AC PS SUPER,40000000,20000,Diesel,Unknown,Yogyakarta,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-pu-1-5-ac-ps-super-584391,oto
2015 Kia Rio  1.4L AT,55000000,45000,Bensin,Unknown,Tangerang,0,Unknown,https://www.oto.com/detail-mobil-bekas/kia-rio-1-4l-at-576619,oto
2013 Mitsubishi Xpander Ultimate CVT,57000000,65000,Bensin,Cvt,Tangerang,7,1499 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-xpander-ultimate-cvt-576712,oto
2015 Mazda 2  GT SKYACTIV,55000000,45000,Bensin,Unknown,Tangerang,0,Unknown,https://www.oto.com/detail-mobil-bekas/mazda-2-gt-skyactiv-576717,oto
2016 Honda BRV E CVT,59000000,42000,Bensin,Cvt,Tangerang,7,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-br-v-e-cvt-576722,oto
2014 Mazda CX 5 2.5L Sport AT,55000000,55000,Bensin,Unknown,Lamongan,0,Unknown,https://www.oto.com/detail-mobil-bekas/mazda-cx-5-2-5l-sport-at-577621,oto
2011 Suzuki APV Arena APV GE  ARENA,45000000,77000,Bensin,Unknown,Lamongan,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-apv-arena-apv-ge-ftf-arena-577623,oto
2013 Mazda Biante Skyactive,50000000,62000,Bensin,Otomatis,Lamongan,5,1997 CC,https://www.oto.com/detail-mobil-bekas/mazda-biante-skyactive-577626,oto
2014 Toyota Vios G TRD 1.5L AT,50000000,65000,Bensin,Unknown,Lamongan,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-vios-g-trd-1-5l-at-577630,oto
2014 Toyota Vios 1.5L G AT TRD,57000000,65000,Diesel,Unknown,Pasuruan,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-vios-1-5l-g-at-trd-578296,oto
2019 Daihatsu Ayla 1.0L X MT,59000000,90000,Bensin,Manual,Surabaya,5,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-mt-580149,oto
2014 Honda Brio Satya S,55000000,45466,Bensin,Manual,Medan,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-s-580011,oto
2019 Suzuki Carry 1.5L PU FLAT DECK,55000000,45727,Bensin,Unknown,Medan,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-carry-1-5l-pu-flat-deck-579996,oto
2004 Toyota Kijang  1.8L LGX,40000000,457667,Bensin,Manual,Jakarta Selatan,8,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-lgx-580053,oto
2010 Toyota Camry V 2.5L AT,45000000,42785,Bensin,Unknown,Jakarta Selatan,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-camry-v-2-5l-at-580071,oto
2005 Honda Civic  Vti,50000000,24575,Bensin,Manual,Jakarta Selatan,5,Unknown,https://www.oto.com/detail-mobil-bekas/honda-civic-2001-2005-vti-580076,oto
2014 Isuzu Panther PU TURBO,35000000,24575,Diesel,Unknown,Jakarta Selatan,0,Unknown,https://www.oto.com/detail-mobil-bekas/isuzu-panther-pu-turbo-580082,oto
2013 Toyota Kijang Innova G A/T Diesel,57000000,30000,Diesel,Otomatis,Surabaya,7,2393 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-g-at-diesel-581153,oto
2002 Suzuki Baleno MT,25000000,30000,Bensin,Manual,Surabaya,5,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-baleno-mt-581170,oto
2022 Wuling Cortez EX 1.5T Lux,46000000,1000,Bensin,Cvt,Semarang,7,1451 CC,https://www.oto.com/detail-mobil-bekas/wuling-cortez-ex-1-5t-lux-559425,oto
2018 Daihatsu Ayla  1.2 R AT DELUXE,58000000,43000,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-2013-2018-1-2-r-at-deluxe-575877,oto
2015 Toyota Agya 1.2L G AT TRD,55000000,45000,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-575886,oto
2004 Daihatsu Taruna 1.5 OXXY FGX,43000000,12345,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-taruna-1999-2006-1-5-oxxy-fgx-578242,oto
2016 Daihatsu Grand Max 1.5 PS AC PU,60000000,12345,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-grand-max-1-5-ps-ac-pu-578245,oto
2009 Suzuki SX4 X-OVER 1.5 RC1 MT,55000000,12345,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-sx4-2007-2014-x-over-1-5-rc1-mt-578809,oto
2007 Daihatsu Sirion 1.3L D AT,55000000,12345,Diesel,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-sirion-1-3l-d-at-578811,oto
2018 Toyota Agya  TRD S 1.2L MT,58000000,12000,Bensin,Unknown,Pontianak,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-2013-2018-trd-s-1-2l-mt-580638,oto
2015 Suzuki Ertiga GX 1.4L AT,58000000,92000,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-1-4l-at-580658,oto
2015 Honda Brio  E AT,50000000,44000,Bensin,Otomatis,Bekasi,5,1198 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-2016-2018-e-at-580664,oto
2016 Honda Brio Satya E,54000000,68000,Bensin,Manual,Palembang,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-580618,oto
2015 Daihatsu Terios TX ELEGANT 1.5L MT,58000000,94000,Bensin,Unknown,Palembang,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-tx-elegant-1-5l-mt-580619,oto
2015 Suzuki Ertiga GL 1.4L MT,56000000,85000,Bensin,Unknown,Palembang,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-1-4l-mt-580620,oto
2017 Daihatsu Ayla  X ELEGANT,55000000,23000,Bensin,Unknown,Palembang,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-2013-2018-x-elegant-580625,oto
2018 Datsun GO +  PANCA A 1.2 MT,585000000,18000,Bensin,Unknown,Palembang,0,Unknown,https://www.oto.com/detail-mobil-bekas/datsun-go-plus-2014-2017-panca-a-1-2-mt-580626,oto
2018 Honda Brio Satya E,58000000,37000,Bensin,Manual,Purwakarta,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-583593,oto
2017 Toyota Agya 1.0L G M/T,57000000,85000,Bensin,Manual,Purwakarta,5,998 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-0l-g-mt-583598,oto
2015 Toyota Etios Valco G M/T,55000000,65000,Bensin,Manual,Purwakarta,5,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-etios-valco-g-mt-583600,oto
2012 Toyota Yaris E 1.5L MT,57000000,80000,Bensin,Unknown,Magelang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-yaris-e-1-5l-mt-583464,oto
2013 Honda Jazz  RS CVT A/T,56000000,100000,Bensin,Unknown,Magelang,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-jazz-2014-2018-rs-cvt-at-583498,oto
2017 Daihatsu Sigra 1.2 R DLX MT,53000000,67000,Bensin,Manual,Denpasar,7,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-dlx-mt-583309,oto
2013 Honda Mobilio RS 1.5L AT,60000000,73000,Bensin,Unknown,Jakarta Pusat,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-rs-1-5l-at-579120,oto
2018 Suzuki Ignis 1.2 GX MT,58000000,67000,Bensin,Unknown,Banjarmasin,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ignis-1-2-gx-mt-577646,oto
2019 Daihatsu Ayla 1.2L R MT DLX,60000000,36000,Bensin,Manual,Murung Raya,5,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-dlx-579403,oto
2012 Mazda 2  R AT,55000000,88000,Bensin,Otomatis,Murung Raya,5,1496 CC,https://www.oto.com/detail-mobil-bekas/mazda-2-r-at-579405,oto
2020 Toyota Agya  TRD S 1.2L MT,58000000,33000,Bensin,Unknown,Murung Raya,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-2013-2018-trd-s-1-2l-mt-579415,oto
2021 Daihatsu Gran Max PU F Standar 1.5 MT,528000000,35000,Diesel,Unknown,Pekanbaru,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-pu-f-standar-1-5-mt-579409,oto
2022 Mitsubishi Colt L300 MB DELUXE,555000000,20000,Diesel,Unknown,Pekanbaru,0,Unknown,https://www.oto.com/detail-mobil-bekas/mitsubishi-colt-l300-2002-2013-mb-deluxe-579406,oto
2015 Isuzu Panther Grand Touring 2.5L MT,537000000,60000,Diesel,Unknown,Pekanbaru,0,Unknown,https://www.oto.com/detail-mobil-bekas/isuzu-panther-grand-touring-2-5l-mt-579414,oto
2018 Toyota Agya G TRD 1.0L MT,58000000,25000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-581946,oto
2018 Honda Brio Satya E,585000000,16000,Bensin,Manual,Bandung,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-581947,oto
2015 Kia Picanto SE 2 M/T,55000000,26000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/kia-picanto-se-2-mt-581950,oto
2017 Suzuki Ignis GL AGS,57000000,21000,Bensin,Otomatis,Bandung,5,1197 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ignis-gl-ags-581952,oto
2018 Honda Brio RS CVT,50000000,30000,Bensin,Cvt,Surabaya,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-cvt-581191,oto
2001 Daihatsu Taruna FX,37000000,30000,Bensin,Manual,Surabaya,7,1298 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-taruna-1999-2006-fx-581185,oto
2010 Nissan Serena  2.0 AT CT,47000000,30000,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/nissan-serena-2009-2016-2-0-at-ct-581181,oto
2017 Daihatsu Ayla 1.2L X AT,58000000,7874,Bensin,Otomatis,Bekasi,5,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-x-at-581815,oto
2017 Daihatsu Sirion 1.3L D AT,52000000,66000,Diesel,Unknown,Denpasar,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-sirion-1-3l-d-at-583300,oto
2017 Suzuki Ignis GL MT,51000000,45000,Bensin,Unknown,Denpasar,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ignis-gl-mt-583303,oto
2015 Mazda 2  GT AT,58000000,50000,Bensin,Otomatis,Pontianak,5,1496 CC,https://www.oto.com/detail-mobil-bekas/mazda-2-gt-at-577263,oto
2017 Nissan March 1.2L AT,55000000,55000,Bensin,Otomatis,Pontianak,5,1198 CC,https://www.oto.com/detail-mobil-bekas/nissan-march-1-2l-at-577253,oto
2018 Daihatsu Ayla 1.0L X AT DLX,585000000,59000,Bensin,Otomatis,Banjarmasin,5,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-dlx-577647,oto
2018 Toyota Agya 1.2L G M/T,55000000,16000,Bensin,Manual,Denpasar,5,1198 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-mt-583297,oto
2016 Daihatsu Gran Max PU Pick-up 1.3L Pick up MT,52000000,45000,Diesel,Unknown,Semarang,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-pu-pick-up-1-3l-pick-up-mt-583137,oto
2013 Toyota Rush S 1.5L AT,52000000,50000,Bensin,Unknown,Semarang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-rush-s-1-5l-at-583139,oto
2019 Toyota Agya 1.2L G AT TRD,51000000,20000,Bensin,Unknown,Semarang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-583177,oto
2016 Toyota Calya G MT,50000000,40000,Bensin,Manual,Semarang,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-583180,oto
2018 Honda Brio E 1.3L M/T,56000000,40000,Bensin,Unknown,Pekanbaru,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-e-1-3l-mt-583302,oto
2017 Toyota Calya G MT,56000000,50000,Bensin,Manual,Pekanbaru,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-583288,oto
2013 Honda Freed  SD ALPHA A/T,55000000,68000,Bensin,Unknown,Batam,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-freed-2014-2016-sd-alpha-at-567866,oto
2015 Toyota Agya  1.0 G AT,45000000,45000,Bensin,Unknown,Batam,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-2013-2018-1-0-g-at-567858,oto
2013 Suzuki Carry  1500 CC,45000000,65000,Diesel,Unknown,Purwakarta,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-carry1999-2013-1500-cc-567821,oto
2015 Mitsubishi Mirage GLS,55000000,54000,Bensin,Cvt,Purbalingga,5,1193 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-mirage-gls-577733,oto
2017 Honda Brio RS 1.2L AT,55000000,27430,Bensin,Unknown,Pekalongan,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-1-2l-at-570378,oto
2017 Daihatsu Ayla 1.2L R MT,52000000,25480,Bensin,Manual,Pekalongan,5,1198 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-570383,oto
2016 Toyota Avanza G 1.3L MT,53000000,26480,Bensin,Unknown,Pekalongan,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-570386,oto
2015 Toyota Hilux Double Cabin G 2.5L MT,50000000,28670,Diesel,Unknown,Pekalongan,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-hilux-double-cabin-g-2-5l-mt-570393,oto
2016 Honda Brio  1.2 E MT,56000000,70000,Bensin,Unknown,Banjarmasin,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-2012-2015-1-2-e-mt-577638,oto
2014 Nissan March 1.5L AT,54000000,90000,Bensin,Otomatis,Banjarmasin,5,1498 CC,https://www.oto.com/detail-mobil-bekas/nissan-march-1-5l-at-577648,oto
2019 Daihatsu Ayla 1.2L X MT,59000000,90000,Bensin,Manual,Surabaya,5,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-x-mt-573062,oto
2014 Mitsubishi Mirage Exceed,54000000,27000,Bensin,Cvt,Surabaya,5,1193 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-mirage-exceed-573112,oto
2011 Suzuki Swift  SWIFT M/T,55000000,12345,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-swift-2005-2012-new-swift-mt-569443,oto
2018 Daihatsu Sigra 1.0 D MT,575000000,26830,Bensin,Manual,Kupang,7,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-0-d-mt-567240,oto
2017 Daihatsu Xenia 1.3 R MT,60000000,26840,Bensin,Manual,Kupang,7,1329 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-1-3-r-mt-567242,oto
2016 Toyota Sienta 1.5L V AT,525000000,27180,Bensin,Unknown,Kupang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-sienta-1-5l-v-at-567243,oto
2016 Toyota Calya G MT,50000000,28430,Bensin,Manual,Kupang,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-567246,oto
2014 Toyota Kijang Innova 2.5 V AT DIESEL,57000000,55000,Diesel,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-2-5-v-at-diesel-569208,oto
2015 Daihatsu Ayla 1.2L X MT,57000000,12345,Bensin,Manual,Bandung,5,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-x-mt-569441,oto
2016 Daihatsu Gran Max BLIND VAN 1.3 MT,53000000,27800,Bensin,Unknown,Kupang,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-blind-van-1-3-mt-567248,oto
2015 Toyota Hilux 2.0L Single Cab,50000000,27800,Bensin,Manual,Kupang,2,1998 CC,https://www.oto.com/detail-mobil-bekas/toyota-hilux-2-0l-single-cab-567249,oto
2015 Toyota Vios  1.5 G A/T,50000000,27640,Bensin,Otomatis,Malang,5,1497 CC,https://www.oto.com/detail-mobil-bekas/toyota-vios-2013-2017-1-5-g-at-568220,oto
2015 Toyota Hilux 2.0L Single Cab,50000000,27480,Bensin,Manual,Malang,2,1998 CC,https://www.oto.com/detail-mobil-bekas/toyota-hilux-2-0l-single-cab-568239,oto
2017 Suzuki Ertiga GX 1.4L MT,57000000,27450,Bensin,Unknown,Semarang,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-1-4l-mt-565892,oto
2017 Toyota Agya 1.2L G AT TRD,55000000,28140,Bensin,Unknown,Semarang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-565893,oto
2016 Daihatsu Terios X M/T,50000000,28240,Bensin,Manual,Semarang,7,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-x-mt-565896,oto
2016 Toyota Avanza G 1.3L MT,505000000,28520,Bensin,Unknown,Semarang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-565899,oto
2014 Toyota Hilux 2.4L D-Cab E MT,53000000,28350,Diesel,Manual,Semarang,5,2393 CC,https://www.oto.com/detail-mobil-bekas/toyota-hilux-2-4l-d-cab-e-mt-565895,oto
2018 Daihatsu Gran Max BV 1.3 AC,575000000,27680,Diesel,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-bv-1-3-ac-567199,oto
2016 Daihatsu Xenia 1.5 R MT,53000000,28480,Bensin,Manual,Surabaya,7,1498 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-1-5-r-mt-567208,oto
2015 Toyota Hilux 2.0L Single Cab,50000000,28400,Bensin,Manual,Surabaya,2,1998 CC,https://www.oto.com/detail-mobil-bekas/toyota-hilux-2-0l-single-cab-567213,oto
2004 Suzuki Katana GX M/T JEP,33000000,42457,Bensin,Unknown,Cilacap,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-katana-gx-mt-jep-535519,oto
2000 Daihatsu Taft GTL 4x4 2.8 MT,46000000,14570,Diesel,Unknown,Cilacap,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-taft-1996-2007-gtl-4x4-2-8-mt-535525,oto
2003 Mitsubishi Galant V6 2.5 MT,285000000,2469,Bensin,Unknown,Jakarta Selatan,0,Unknown,https://www.oto.com/detail-mobil-bekas/mitsubishi-galant-v6-2-5-mt-509456,oto
2012 Toyota Agya 1.2L G AT TRD,55000000,38900,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-506494,oto
2009 Toyota Avanza G 1.3L MT,55000000,47871,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-595467,oto
2016 Suzuki Karimun Wagon R GS,57000000,57675,Bensin,Manual,Surabaya,5,998 CC,https://www.oto.com/detail-mobil-bekas/suzuki-karimun-wagon-r-gs-595472,oto
2019 Toyota Agya 1.2L G AT TRD,59000000,45000,Bensin,Unknown,Banjarmasin,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-595487,oto
2018 Daihatsu Ayla 1.2L R AT DLX,55000000,47000,Bensin,Otomatis,Banjarmasin,5,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-at-dlx-595489,oto
2017 Mitsubishi Mirage Exceed,50000000,38000,Bensin,Cvt,Banjarmasin,5,1193 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-mirage-exceed-595498,oto
2012 Honda Jazz  1.5L RS AT,57000000,45000,Bensin,Otomatis,Banyuwangi,5,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-2008-2013-1-5l-rs-at-592749,oto
2016 Honda Brio RS 1.2L AT,55000000,50000,Bensin,Unknown,Bogor,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-1-2l-at-591696,oto
2018 Honda Brio RS 1.2L AT,60000000,60000,Bensin,Unknown,Bogor,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-1-2l-at-591697,oto
2018 Honda Brio RS 1.2L AT,60000000,15000,Bensin,Unknown,Bogor,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-1-2l-at-591701,oto
2014 Honda Jazz  A/T,60000000,80000,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-jazz-2014-2018-at-593595,oto
2020 Mitsubishi L300 Pickup Flatbed,555000000,30000,Diesel,Manual,Palangka Raya,3,2268 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-l300-pickup-flatbed-592972,oto
2019 Toyota Agya 1.2L G AT TRD,537000000,30000,Bensin,Unknown,Palangka Raya,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-592976,oto
2013 Toyota Veloz 1.5L AT,55000000,126000,Bensin,Unknown,Ambon,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-1-5l-at-586823,oto
2014 Toyota Avanza G 1.3L MT,57000000,70000,Bensin,Unknown,Medan,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-587599,oto
2015 Honda Brio Satya S,57000000,50000,Bensin,Manual,Bandung,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-s-587643,oto
2012 Toyota Veloz 1.5L AT,55000000,100000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-1-5l-at-587640,oto
2014 Suzuki Ertiga GL M/T,57000000,60000,Bensin,Manual,Bandung,7,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-mt-587646,oto
2012 Daihatsu Terios TX ADVENTURE 1.5L MT,60000000,80000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-tx-adventure-1-5l-mt-587629,oto
2016 Toyota Calya G AT,57000000,36000,Bensin,Otomatis,Surabaya,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-587537,oto
2013 Toyota Veloz 1.5L AT,54000000,100000,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-1-5l-at-587523,oto
2016 Honda Brio i-VTEC E 1.2L AT,50000000,27380,Bensin,Unknown,Medan,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-i-vtec-e-1-2l-at-573661,oto
2016 Daihatsu Sigra 1.2 R AT,485000000,28450,Bensin,Otomatis,Medan,7,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-at-573662,oto
2018 Daihatsu Ayla 1.0L X AT,53000000,25480,Bensin,Otomatis,Medan,5,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-573663,oto
2016 Toyota Sienta G CVT,55000000,26810,Bensin,Cvt,Medan,7,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-sienta-g-cvt-573664,oto
2016 Toyota Avanza Veloz  1.3 MT,57000000,26900,Bensin,Unknown,Medan,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-3-mt-573667,oto
2015 Datsun GO  1.2L MT,40000000,42000,Bensin,Unknown,Padang,0,Unknown,https://www.oto.com/detail-mobil-bekas/datsun-go-1-2l-mt-589157,oto
2018 Honda Brio E 1.3L M/T,55000000,68000,Bensin,Unknown,Padang,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-e-1-3l-mt-589158,oto
2018 Honda Brio RS 1.2L AT,58000000,34000,Bensin,Unknown,Semarang,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-1-2l-at-586021,oto
2018 Daihatsu Ayla 1.0L X AT,60000000,25000,Bensin,Otomatis,Semarang,5,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-586023,oto
2017 Daihatsu Sigra 1.2 R AT,57000000,47000,Bensin,Otomatis,Semarang,7,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-sigra-1-2-r-at-586026,oto
2003 Suzuki Katana JIMNY COUNTRY,32000000,80000,Bensin,Unknown,Bandung,0,Unknown,https://www.oto.com/detail-mobil-bekas/suzuki-katana-jimny-country-586324,oto
