Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link
2000 Toyota Kijang 2.0 LGX MPV,75000000.0,187500.0,Pertamax,N/A,Pontianak,8.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-lgx-kalimantan-barat-pontianak-kota/12799153
2015 Suzuki Karimun Wagon R 1.0 Wagon R Hatchback,79000000.0,62500.0,Pertamax,N/A,Pontianak,2.0,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-wagon-r-kalimantan-barat-pontianak-kota/11599981
2015 Suzuki Karimun Wagon R 1.0 Wagon R Hatchback,79000000.0,77500.0,Pertamax,N/A,Pontianak,2.0,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-wagon-r-kalimantan-barat-pontianak-kota/10060103
2010 Nissan Livina X-Gear 1.5 X-Gear SUV,77000000.0,207500.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/nissan-livina-x-gear-x-gear-jawa-barat-tanah-sareal/14567336
2015 Datsun GO+ 1.2 T-OPTION MPV MT ISTIMEWA MULUS TERAWAT,80000000.0,122500.0,Pertamax,N/A,Surabaya,7.0,N/A,https://www.mobil123.com/dijual/datsun-go%2B-t-option-jawa-timur-baratajaya/14760350
2003 Toyota Corolla Altis 1.8 G Sedan,75000000.0,17500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-altis-g-jawa-barat-batununggal/14199464
"2012 Nissan March 1,2 1.2L Hatchback dp 7jt angsuran 2jtan",77000000.0,120000.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/nissan-march-1-2l-jawa-barat-regol/14133898
2012 Nissan Grand Livina 1.5 XV MPV,78000000.0,12500.0,Pertamax,N/A,Tangerang,7.0,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-xv-banten-gading-serpong/14165238
2016 Suzuki Karimun Wagon R 1.0 GL Wagon R Hatchback,79000000.0,67500.0,Pertamax,N/A,Bekasi,5.0,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gl-wagon-r-jawa-barat-bekasi-barat/13147184
"2005 Toyota Vios 1,5 G Matic terawat",75000000.0,123456.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/toyota-vios-g-jawa-barat-bandung/12930914
2013 Daihatsu Ayla 1.0 X Hatchback,79000000.0,67500.0,Pertamax,N/A,Jakarta Timur,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-duren-sawit/12238049
2013 Daihatsu Ayla 1.0 X Hatchback,79000000.0,67500.0,Pertamax,N/A,Jakarta Utara,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-kelapa-gading/12244480
2008 Toyota Vios G Sedan,75500000.0,182500.0,Pertamax,N/A,Tangerang,5.0,N/A,https://www.mobil123.com/dijual/toyota-vios-g-banten-serpong/14987971
2006 Isuzu Panther 2.5 LV SUV,80000000.0,359000.0,Solar,N/A,Jakarta Pusat,7.0,N/A,https://www.mobil123.com/dijual/isuzu-panther-lv-dki-jakarta-menteng/14977169
2013 Nissan Evalia 1.5 SV MPV,80000000.0,100000.0,Pertamax,N/A,Semarang,7.0,N/A,https://www.mobil123.com/dijual/nissan-evalia-sv-jawa-tengah-semarang-timur/14974294
2019 Wuling Confero DB,75000000.0,112500.0,Pertamax,N/A,Jakarta Selatan,8.0,N/A,https://www.mobil123.com/dijual/wuling-confero-s-l-dki-jakarta-kebagusan/14956349
2004 Honda FIT Hatchback,75000000.0,157500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/honda-fit-jawa-barat-bandung-selatan/14962885
2005 Daihatsu Xenia 1.3 Xi MPV,75000000.0,100000.0,Pertamax,N/A,Nganjuk,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-xi-jawa-timur-kertosono/14959177
2013 Nissan March 1.2 1.2L Hatchback,70000000.0,89000.0,Pertamax,N/A,Lebak,5.0,N/A,https://www.mobil123.com/dijual/nissan-march-1-2l-banten-cibadak/14954363
2006 Toyota Yaris 1.5 E Hatchback,75000000.0,169000.0,Pertamax,N/A,Palembang,5.0,N/A,https://www.mobil123.com/dijual/toyota-yaris-e-sumatera-selatan-ilir-timur-ii/14949132
2006 Honda Jazz VTEC Hatchback,70000000.0,167500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/honda-jazz-vtec-jawa-barat-katapang/14639362
2006 Toyota Yaris S Limited Hatchback,80000000.0,297500.0,Pertamax,N/A,Serang,5.0,N/A,https://www.mobil123.com/dijual/toyota-yaris-s-limited-banten-serang/14936989
2005 Honda Jazz i-DSI Hatchback,70000000.0,172500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-barat-cimahi/14937373
2015 Datsun GO 1.2 T Hatchback,75000000.0,90000.0,Pertamax,N/A,Bekasi,5.0,N/A,https://www.mobil123.com/dijual/datsun-go-t-jawa-barat-mustikajaya/13611558
1997 BMW 528i E39 2.8 Automatic Sedan,80000000.0,267500.0,Pertamax,N/A,Jakarta Barat,5.0,N/A,https://www.mobil123.com/dijual/bmw-528i-e39-2-8-automatic-dki-jakarta-daan-mogot/14924012
2008 Honda CR-V 2.4 i-VTEC SUV,73500000.0,202500.0,Pertamax,N/A,Karawang,5.0,N/A,https://www.mobil123.com/dijual/honda-cr-v-2-4-i-vtec-jawa-barat-karawang/14926733
2012 Nissan Grand Livina 1.5 Highway Star Autech MPV,79900000.0,97000.0,Pertamax,N/A,Lamongan,7.0,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-highway-star-autech-jawa-timur-lamongan/14930264
2007 Toyota Corolla Altis 1.8 G Sedan,80000000.0,170000.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-altis-g-dki-jakarta-mampang-prapatan/14921754
Nissan grand livina sv at 2012 ,75000000.0,207500.0,Pertamax,N/A,Bekasi,7.0,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-sv-jawa-barat-setu/14922129
2003 Toyota IST 1.5 Hatchback,70000000.0,172500.0,Pertamax,N/A,Semarang,5.0,N/A,https://www.mobil123.com/dijual/toyota-ist-jawa-tengah-semarang/14607552
1997 Isuzu Panther 2.5 MPV Minivans,79000000.0,197500.0,Solar,N/A,Bogor,7.0,N/A,https://www.mobil123.com/dijual/isuzu-panther-jawa-barat-bogor-barat/14925737
2013 Nissan Grand Livina XV MPV,78000000.0,92500.0,Pertamax,N/A,Bogor,7.0,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-xv-jawa-barat-bogor-timur/14925495
2008 Suzuki Swift 1.5 ST Hatchback,73000000.0,138000.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/suzuki-swift-st-jawa-barat-ranca-bungur/14910483
2004 Suzuki Katana 1.0 GX Jeep,80000000.0,47000.0,Pertamax,N/A,Cimahi,5.0,N/A,https://www.mobil123.com/dijual/suzuki-katana-gx-jawa-barat-cimahi-utara/14912980
2007 Honda City i-DSI Sedan,77000000.0,182500.0,Pertamax,N/A,Bukittinggi,5.0,N/A,https://www.mobil123.com/dijual/honda-city-i-dsi-sumatera-barat-bukittinggi/14925968
2011 Nissan Grand Livina Ultimate MPV ,80000000.0,97500.0,Pertamax,N/A,Jakarta Selatan,7.0,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-ultimate-dki-jakarta-cilandak/14917409
2014 Suzuki Karimun Wagon R 1.0 GX Wagon R Hatchback Pajak Panjang,70000000.0,72500.0,Pertamax,N/A,Tangerang,5.0,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gx-wagon-r-banten-gading-serpong/14920939
2012 Mitsubishi Mirage 1.2 GLS Hatchback,78000000.0,242500.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/mitsubishi-mirage-gls-jawa-barat-bogor/14147960
2006 Honda City 1.5 VTEC Sedan,75000000.0,170000.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/honda-city-vtec-dki-jakarta-lebak-bulus/14905699
2016 Daihatsu Gran Max 1.3 STD Single Cab Pick-up,78000000.0,80000.0,Pertamax,N/A,Jakarta Barat,3.0,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-dki-jakarta-cengkareng/14907491
2016 Daihatsu Gran Max 1.5 STD Single Cab Pick-up,78000000.0,80000.0,Pertamax,N/A,Jakarta Barat,3.0,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-dki-jakarta-grogol/14907552
2013 Suzuki APV 1.5 GX Arena Van,80000000.0,45000.0,Pertamax,N/A,Sekadau,8.0,N/A,https://www.mobil123.com/dijual/suzuki-apv-gx-arena-kalimantan-barat-sekadau-hilir/14698869
2011 Ford Focus 1.8 S Hatchback,75000000.0,120000.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/ford-focus-s-dki-jakarta-gandaria/14887712
2008 Honda City 1.5 VTEC Matic,80000000.0,224000.0,Pertamax,N/A,Ponorogo,5.0,N/A,https://www.mobil123.com/dijual/honda-city-vtec-jawa-timur-babadan/14862182
2019 Wuling Confero 1.5 Wagon Double Blower MT Manual - TDP 5 JUTA ANGSURAN 2 JT AN,80000000.0,57500.0,Pertamax,N/A,Jakarta Selatan,8.0,N/A,https://www.mobil123.com/dijual/wuling-confero-dki-jakarta-radio-dalam/14630666
1997 Toyota Crown 3.0 Royal Saloon Sedan,70000000.0,264000.0,Pertamax,N/A,Yogyakarta,5.0,N/A,https://www.mobil123.com/dijual/toyota-crown-royal-saloon-yogyakarta-yogyakarta/12750688
2015 Daihatsu Gran Max AC Van,75000000.0,157500.0,Pertamax,N/A,Bandung,2.0,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-ac-jawa-barat-bojongloa-kidul/14867101
2008 Toyota Vios G Sedan,78000000.0,17500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/toyota-vios-g-jawa-barat-rancasari/14867666
2014 Daihatsu Xenia M STD MPV,70000000.0,157500.0,Pertamax,N/A,Bandung,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-m-std-jawa-barat-rancasari/14854418
1993 Suzuki Vitara 1.6 SUV,70000000.0,60000.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/suzuki-vitara-jawa-barat-cibinong/14864424
2002 Honda CR-V 2.0 4X2 SUV,79500000.0,150000.0,Pertamax,N/A,Bandung,7.0,N/A,https://www.mobil123.com/dijual/honda-cr-v-4x2-jawa-barat-bandung/14853045
2012 Nissan March 1.2 1.2L Hatchback,79000000.0,120.0,Pertamax,N/A,Pandeglang,5.0,N/A,https://www.mobil123.com/dijual/nissan-march-1-2l-banten-pandeglang/14838454
2008 Suzuki Swift GT2 Hatchback,79500000.0,142500.0,Pertamax,N/A,Jakarta Timur,5.0,N/A,https://www.mobil123.com/dijual/suzuki-swift-gt2-dki-jakarta-makasar/14824764
2007 Suzuki SX4 Cross Over Hatchback,79500000.0,182500.0,Pertamax,N/A,Depok,5.0,N/A,https://www.mobil123.com/dijual/suzuki-sx4-cross-over-jawa-barat-sawangan/14824625
2008 Daihatsu Xenia Li SPORTY MPV,72500000.0,122500.0,Pertamax,N/A,Bekasi,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-sporty-jawa-barat-bekasi-barat/14824627
2008 Toyota Vios 1.5 G Sedan,75000000.0,221850.0,Pertamax,N/A,Banyumas,5.0,N/A,https://www.mobil123.com/dijual/toyota-vios-g-jawa-tengah-banyumas/14834097
2015 Daihatsu Gran Max BOX Single Cab Pick-up,80000000.0,42500.0,Pertamax,N/A,Yogyakarta,3.0,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-box-single-cab-yogyakarta-yogyakarta/14823954
2015 Daihatsu Ayla 1.0 X Hatchback,79000000.0,92500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bandung/14752962
DIJUAL CEPAT MAZDA 2 2009,80000000.0,100000.0,Pertamax,N/A,Jakarta Barat,5.0,N/A,https://www.mobil123.com/dijual/mazda-2-r-dki-jakarta-duri-kepa/14806600
1990 BMW 318i 1.8 1.8 Manual Sedan,75000000.0,211000.0,Premium,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/bmw-318i-1-8-manual-jawa-barat-antapani/14809575
2003 Mercedes-Benz Vito 2.3 114 Van Silver Harga 78jt,78000000.0,112500.0,Pertamax,N/A,Jakarta Selatan,7.0,N/A,https://www.mobil123.com/dijual/mercedes-benz-vito-114-dki-jakarta-bintaro/14640639
2001 Volkswagen CARAVELLE 2.8 AT Sunroof Orisinil 78,78000000.0,152500.0,Pertamax,N/A,Jakarta Selatan,7.0,N/A,https://www.mobil123.com/dijual/volkswagen-caravelle-dki-jakarta-bintaro/14671685
1998 BMW 528i 2.8 E39 2.8 Automatic Sedan Tangan Pertama Kondisi Orisinil Special 78jt,78000000.0,152500.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/bmw-528i-e39-2-8-automatic-dki-jakarta-bintaro/13822100
2008 Toyota Avanza S MPV,70000000.0,157500.0,Pertamax,N/A,Bekasi,7.0,N/A,https://www.mobil123.com/dijual/toyota-avanza-s-jawa-barat-bekasi-selatan/14793351
2005 Mitsubishi Grandis 2.4 Mivec MPV At Harga Nego Mobil Bekas Malang,75000000.0,1234.0,Pertamax,N/A,Malang,7.0,N/A,https://www.mobil123.com/dijual/mitsubishi-grandis-jawa-timur-malang-kota/14148751
 2008 Daihatsu GranMax D Van PS PW,78000000.0,97500.0,Pertamax,N/A,Jakarta Barat,9.0,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-d-dki-jakarta-kalideres/14674629
Dijual Daihatsu Taruna Oxxy 2005 MT FGX (7 Seater) Hitam Malang Kota,80000000.0,162500.0,Pertamax,N/A,Malang,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-taruna-fgx-jawa-timur-blimbing/14644583
2013 Nissan March 1.2L Hatchback,79000000.0,102500.0,Pertamax,N/A,Bantul,5.0,N/A,https://www.mobil123.com/dijual/nissan-march-1-2l-yogyakarta-banguntapan/14785381
2008 Honda City i-DSI Sedan,73000000.0,192500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/honda-city-i-dsi-jawa-barat-soekarno-hatta/14785158
2005 Mitsubishi Grandis 2.4 MPV,75000000.0,235000.0,Pertamax,N/A,Bandung,7.0,N/A,https://www.mobil123.com/dijual/mitsubishi-grandis-jawa-barat-gede-bage/14763577
"2012 Ford Fiesta 1,4 Trend Silver Automatic Pajak Panjang Low KM Mulus Bagus Sekali ",77000000.0,105000.0,Pertamax,N/A,Jakarta Utara,5.0,N/A,https://www.mobil123.com/dijual/ford-fiesta-trend-dki-jakarta-mangga-dua/14684321
1990 BMW 318i 1.8 1.8 Manual Sedan,78000000.0,202500.0,Premium,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/bmw-318i-1-8-manual-dki-jakarta-kebayoran-lama/8715245
"2005 Honda Jazz 1,5 i-DSI Hatchback Mt Istimewa Bisa Kredit Mobil Bekas Malang",80000000.0,1234.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-timur-kepanjen/14759206
"2004 Honda Jazz 1,5 i-DSI Hatchback At Istimewa Mobil Bekas Malang",77000000.0,1234.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-timur-kepanjen/14103502
2004 Suzuki Escudo 1.6 SQ SUV Mt Istimewa Bisa Kredit Mobil Bekas Malang,75000000.0,1234.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/suzuki-escudo-jawa-timur-kepanjen/14548732
2010 Daihatsu Xenia 1.0 Li DELUXE+ MPV,80000000.0,145000.0,Pertamax,N/A,Depok,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-deluxe-plus-jawa-barat-cinere/14752526
2002 Honda Civic 1.7 VTi Sedan,73000000.0,145945.0,Pertamax,N/A,Blitar,5.0,N/A,https://www.mobil123.com/dijual/honda-civic-vti-jawa-timur-wlingi/14665349
"2005 Honda City 1,5 VTEC Sedan At Harga Nego Bisa Kredit Mobil Bekas Malang",78000000.0,1234.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/honda-city-vtec-jawa-timur-malang-kota/14581358
1990 BMW 318i 1.8 1.8 Manual Sedan,74500000.0,182500.0,Premium,N/A,Jakarta Barat,5.0,N/A,https://www.mobil123.com/dijual/bmw-318i-1-8-manual-dki-jakarta-kebon-jeruk/13557066
2008 Suzuki Carry Single Cab Pick-up,75000000.0,37500.0,Pertamax,N/A,Lamongan,3.0,N/A,https://www.mobil123.com/dijual/suzuki-carry-single-cab-jawa-timur-paciran/14745551
2002 Suzuki Aerio 1.5 Hatchback,78750000.0,47500.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/suzuki-aerio-jawa-barat-jonggol/14725692
Low KM 36rb-an 2009 Daihatsu Sirion 1.3 M Sport Hatchback ,71000000.0,36963.0,Pertamax,N/A,Depok,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-sirion-m-sport-jawa-barat-cimanggis/14724876
2012 Ford Fiesta Sport Sedan ,78000000.0,117500.0,Pertamax,N/A,Jakarta Barat,5.0,N/A,https://www.mobil123.com/dijual/ford-fiesta-sport-dki-jakarta-cengkareng/14585352
2001 Toyota Corolla XLi Sedan,73000000.0,202500.0,Pertamax,N/A,Bekasi,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-xli-jawa-barat-cikarang-pusat/14713296
2010 Nissan Serena Highway Star Autech MPV,79000000.0,12500.0,Pertamax,N/A,Tangerang,7.0,N/A,https://www.mobil123.com/dijual/nissan-serena-highway-star-autech-banten-pamulang/14713170
2008 Nissan Serena 2.0 Highway Star MPV,75000000.0,250000.0,Pertamax,N/A,Depok,7.0,N/A,https://www.mobil123.com/dijual/nissan-serena-highway-star-jawa-barat-depok/14709080
2011 Nissan Grand Livina Ultimate MPV,78000000.0,147500.0,Pertamax,N/A,Bekasi,7.0,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-ultimate-jawa-barat-bekasi-selatan/14710779
2006 Honda Accord 2.4 VTi-L Sedan,75000000.0,187500.0,Pertamax,N/A,Jakarta Timur,5.0,N/A,https://www.mobil123.com/dijual/honda-accord-vti-l-dki-jakarta-cakung/14384739
2003 Honda CR-V 2.0 SUV Siap Pakai,73000000.0,155000.0,Pertamax,N/A,Bandung,8.0,N/A,https://www.mobil123.com/dijual/honda-cr-v-jawa-barat-bojongloa-kidul/14512423
"2015 Toyota Agya 1,0 G Hatchback",80000000.0,102000.0,Pertamax,N/A,Depok,5.0,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-lenteng-agung/14601278
2007 Nissan Serena 2.0 Comfort Touring MPV,73500000.0,345000.0,Pertamax,N/A,Tangerang,7.0,N/A,https://www.mobil123.com/dijual/nissan-serena-comfort-touring-banten-pasarkemis/14700971
2011 Daihatsu Xenia Li DELUXE MPV,77000000.0,162500.0,Pertamax,N/A,Jakarta Selatan,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-deluxe-dki-jakarta-pesanggarahan/14694434
2005 Mitsubishi Grandis 2.4 MPV UNGU MET SIAP PAKAI PAJAK PANJANG JULY 2025 DIJAMIN PUAS,79000000.0,157500.0,Pertamax,N/A,Tangerang,7.0,N/A,https://www.mobil123.com/dijual/mitsubishi-grandis-banten-cibodas/14157383
2001 Toyota Corolla Altis G Sedan,70000000.0,202500.0,Pertamax,N/A,Jakarta Pusat,5.0,N/A,https://www.mobil123.com/dijual/toyota-corolla-altis-g-dki-jakarta-pasar-baru/14694975
2008 Daihatsu Xenia Li MPV,75000000.0,222500.0,Pertamax,N/A,Semarang,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-jawa-tengah-banyu-manik/14694550
1996 Mercedes-Benz E320 3.2 W124 3.2 L6 Automatic Sedan,72500000.0,106000.0,Pertamax,N/A,Jakarta Utara,5.0,N/A,https://www.mobil123.com/dijual/mercedes-benz-e320-w124-3-2-l6-automatic-dki-jakarta-kelapa-gading/14690288
2002 Suzuki Escudo SUV,80000000.0,177500.0,Pertamax,N/A,Gowa,5.0,N/A,https://www.mobil123.com/dijual/suzuki-escudo-sulawesi-selatan-pallangga/14665427
2015 Datsun GO+ 1.2 T-OPTION MPV MT ISTIMEWA MULUS TERAWAT,80000000.0,122500.0,Pertamax,N/A,Surabaya,7.0,N/A,https://www.mobil123.com/dijual/datsun-go%2B-t-option-jawa-timur-baratajaya/14501699
2012 Ford Fiesta 1.6 Sport Hatchback,75000000.0,11000.0,Pertamax,N/A,Yogyakarta,5.0,N/A,https://www.mobil123.com/dijual/ford-fiesta-sport-yogyakarta-yogyakarta/14660274
2008 Nissan Serena 2.0 Comfort Touring MPV,75780000.0,190000.0,Pertamax,N/A,Sleman,7.0,N/A,https://www.mobil123.com/dijual/nissan-serena-comfort-touring-yogyakarta-sleman/14514389
1999 Toyota Kijang 2.4 Krista Diesel Mt Harga Nego Mobil Bekas Malang,75000000.0,1234.0,Solar,N/A,Malang,8.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-krista-jawa-timur-kepanjen/14661959
"2007 Suzuki Karimun 1,1 Estilo Hatchback Mt Istimewa Bisa Kredit Mobil Bekas Malang",70000000.0,1234.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/suzuki-karimun-estilo-jawa-timur-kepanjen/14103477
2015 Mitsubishi Colt T120SS 1.5 Standard Single Cab Pick-up Bisa Kredit Mobil Bekas Malang,79000000.0,1234.0,Pertamax,N/A,Malang,3.0,N/A,https://www.mobil123.com/dijual/mitsubishi-colt-t120ss-standard-single-cab-jawa-timur-kepanjen/14422746
1996 Isuzu Elf 2.8 2.8 Minibus Minibus Siap Pakai Bisa Kredit Mobil Bekas Malang,75000000.0,1234.0,Diesel,N/A,Malang,20.0,N/A,https://www.mobil123.com/dijual/isuzu-elf-2-8-minibus-jawa-timur-kepanjen/12199561
"2005 Honda Jazz 1,5 i-DSI Hatchback At Bisa Kredit Mobil Bekas Malang",80000000.0,1234.0,Pertamax,N/A,Malang,5.0,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-timur-kepanjen/14335355
2005 Honda City i-DSI Sedan,73500000.0,62500.0,Pertamax,N/A,Depok,5.0,N/A,https://www.mobil123.com/dijual/honda-city-i-dsi-jawa-barat-cilodong/14649982
2004 Toyota Vios G Sedan,70000000.0,97500.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/toyota-vios-g-jawa-barat-cileungsi/14649689
2006 Hyundai Tucson 2.0 SUV,71000000.0,197500.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/hyundai-tucson-dki-jakarta-pasar-minggu/14638723
2015 Suzuki Karimun Wagon R GS Wagon R Hatchback,80000000.0,72500.0,Pertamax,N/A,Purwakarta,5.0,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gs-wagon-r-jawa-barat-babakancikao/14638632
1997 Mercedes-Benz E230 2.3 W210 2.3 Automatic Sedan,79500000.0,82203.0,Pertamax,N/A,Tangerang,5.0,N/A,https://www.mobil123.com/dijual/mercedes-benz-e230-w210-2-3-automatic-banten-bsd/14634440
2001 BMW 530i AE39 M54 3.0 Sedan,79000000.0,140000.0,Pertamax,N/A,Depok,5.0,N/A,https://www.mobil123.com/dijual/bmw-530i-jawa-barat-depok-ii/14631576
"2010 Nissan Livina XR Wagon ,OH",80000000.0,152500.0,Pertamax,N/A,Jakarta Utara,5.0,N/A,https://www.mobil123.com/dijual/nissan-livina-xr-dki-jakarta-tanjung-priok/14522385
1996 BMW 528i E39 2.8 Sedan,74000000.0,282500.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/bmw-528i-e39-2-8-dki-jakarta-kebayoran-baru/14625300
2006 Suzuki Swift GL Hatchback,75000000.0,197500.0,Pertamax,N/A,Jakarta Timur,5.0,N/A,https://www.mobil123.com/dijual/suzuki-swift-gl-dki-jakarta-pulo-gebang/14624309
2007 Suzuki SX4 Cross Over Hatchback,75000000.0,122500.0,Pertamax,N/A,Jakarta Selatan,5.0,N/A,https://www.mobil123.com/dijual/suzuki-sx4-cross-over-dki-jakarta-kebayoran-baru/14512994
2014 Daihatsu Gran Max STD Van,75000000.0,297500.0,Pertamax,N/A,Depok,2.0,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-jawa-barat-depok/14613667
2013 Daihatsu Ayla 1.0 X Hatchback,79000000.0,70000.0,Pertamax,N/A,Tangerang,5.0,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-banten-bintaro/14614157
2007 Toyota Vios G Sedan,77500000.0,97500.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/toyota-vios-g-jawa-barat-bogor-selatan/14612610
2005 Honda CR-V 2.0 SUV,75000000.0,22500.0,Pertamax,N/A,Jakarta Barat,8.0,N/A,https://www.mobil123.com/dijual/honda-cr-v-dki-jakarta-kebon-jeruk/14612291
2010 Daihatsu Xenia Li DELUXE+ MPV,77000000.0,122500.0,Pertamax,N/A,Cirebon,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-deluxe-plus-jawa-barat-harjamukti/14613131
1994 Suzuki Katana GX Wagon,80000000.0,142500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/suzuki-katana-gx-jawa-barat-batununggal/14612602
"2004 Toyota Kijang 1,8 LGX Bensin MPV Mt Harga Nego Mobil Bekas Malang",80000000.0,1234.0,Pertamax,N/A,Malang,8.0,N/A,https://www.mobil123.com/dijual/toyota-kijang-lgx-jawa-timur-pakis/14567172
2008 Suzuki Neo Baleno 1.5 Sedan,79500000.0,177500.0,Pertamax,N/A,Bandung,5.0,N/A,https://www.mobil123.com/dijual/suzuki-neo-baleno-1-5-jawa-barat-bandung-kulon/14563476
2004 Honda Jazz i-DSI Hatchback,74000000.0,127500.0,Pertamax,N/A,Magelang,5.0,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-tengah-magelang/14563114
2011 Nissan Grand Livina 1.5 Ultimate MPV,80000000.0,130000.0,Pertamax,N/A,Jakarta Selatan,7.0,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-ultimate-dki-jakarta-pancoran/14554033
2006 Nissan Teana 230JS Sedan,70000000.0,117500.0,Pertamax,N/A,Bogor,5.0,N/A,https://www.mobil123.com/dijual/nissan-teana-230js-jawa-barat-jonggol/14554916
2008 Daihatsu Xenia Li MPV,70000000.0,12500.0,Pertamax,N/A,Deli Serdang,7.0,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-sumatera-utara-deli-tua/14554124
2009 Suzuki APV GX Arena Van,72000000.0,97500.0,Pertamax,N/A,Bandung,8.0,N/A,https://www.mobil123.com/dijual/suzuki-apv-gx-arena-jawa-barat-antapani/14545734
2002 Toyota Previa 2.4 Full MPV,78000000.0,180000.0,Pertamax,N/A,Jakarta Selatan,7.0,N/A,https://www.mobil123.com/dijual/toyota-previa-full-dki-jakarta-cipedak/14537888
